text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,participant,session,date,expName,psychopyVersion,frameRate,
7.191129099985119,7.191129099985119,space,0.39215430000331253,None,,,,,,,,,,,615085,001,2023-08-06_15h25.20.901,magic_trick,2023.1.3,164.81089592431073,
,,,,,7.748898299993016,7.748898299993016,7.748898299993016,7.748898299993016,7.748898299993016,7.748898299993016,7.748898299993016,7.748898299993016,7.748898299993016,7.748898299993016,,,,,,,
