trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,card_shown.started,card_shown.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,23.59454950003419,23.59454950003419,space,22.06014569994295,None,,,,,,,,,,,,,,,,340011,001,2023-07-31_09h21.14.293,magic_trick,2023.1.3,161.96430309181,
,,,,,,,,,45.808238000026904,45.808238000026904,45.808238000026904,45.808238000026904,45.808238000026904,45.808238000026904,45.808238000026904,45.808238000026904,45.808238000026904,45.808238000026904,space,2.982607699930668,None,,,340011,001,2023-07-31_09h21.14.293,magic_trick,2023.1.3,161.96430309181,
0,0,0,0,,,,,,,,,,,,,,,,,,,49.09326820005663,50.40098820003914,340011,001,2023-07-31_09h21.14.293,magic_trick,2023.1.3,161.96430309181,
1,0,1,0,,,,,,,,,,,,,,,,,,,50.69215040002018,51.99988340004347,340011,001,2023-07-31_09h21.14.293,magic_trick,2023.1.3,161.96430309181,
2,0,2,0,,,,,,,,,,,,,,,,,,,52.297123400028795,,340011,001,2023-07-31_09h21.14.293,magic_trick,2023.1.3,161.96430309181,
3,0,3,0,,,,,,,,,,,,,,,,,,,53.89368120004656,55.19926880003186,340011,001,2023-07-31_09h21.14.293,magic_trick,2023.1.3,161.96430309181,
4,0,4,0,,,,,,,,,,,,,,,,,,,55.49638080003206,,340011,001,2023-07-31_09h21.14.293,magic_trick,2023.1.3,161.96430309181,
5,0,5,0,,,,,,,,,,,,,,,,,,,57.09384930005763,58.399950200051535,340011,001,2023-07-31_09h21.14.293,magic_trick,2023.1.3,161.96430309181,
6,0,6,0,,,,,,,,,,,,,,,,,,,58.69196630001534,59.99982290004846,340011,001,2023-07-31_09h21.14.293,magic_trick,2023.1.3,161.96430309181,
7,0,7,0,,,,,,,,,,,,,,,,,,,60.297085600032005,,340011,001,2023-07-31_09h21.14.293,magic_trick,2023.1.3,161.96430309181,
