text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,text_3.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,participant,session,date,expName,psychopyVersion,frameRate,
7.331619000004139,7.331619000004139,space,1.4285412000026554,None,,,,,,,,,,,,129175,001,2023-08-04_14h49.28.863,magic_trick,2023.1.3,164.83697621730883,
,,,,,8.933732700010296,8.933732700010296,8.933732700010296,8.933732700010296,8.933732700010296,8.933732700010296,8.933732700010296,8.933732700010296,8.933732700010296,8.933732700010296,8.933732700010296,,,,,,,
