16.2005 	WARNING 	Requested image 'jack_of_hearts' not found but similar filename 'jack_of_hearts.png' exists. This will be used instead but changing the filename is advised.
16.2141 	DATA 	Keypress: space
16.2232 	EXP 	image: autoDraw = False
16.2232 	EXP 	image: image = 'jack_of_hearts'
16.2232 	EXP 	image: autoDraw = True
16.3514 	DATA 	Keypress: space
16.3584 	EXP 	New trial (rep=12, index=0): None
16.3590 	WARNING 	Requested image '3_of_spades' not found but similar filename '3_of_spades.png' exists. This will be used instead but changing the filename is advised.
16.3801 	EXP 	image: autoDraw = False
16.3801 	EXP 	image: image = '3_of_spades'
16.3801 	EXP 	image: autoDraw = True
16.5147 	EXP 	New trial (rep=13, index=0): None
16.5153 	WARNING 	Requested image '9_of_diamonds' not found but similar filename '9_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
16.5278 	DATA 	Keypress: space
16.5330 	EXP 	image: autoDraw = False
16.5330 	EXP 	image: image = '9_of_diamonds'
16.5330 	EXP 	image: autoDraw = True
16.6968 	EXP 	New trial (rep=14, index=0): None
16.6974 	WARNING 	Requested image 'king_of_hearts' not found but similar filename 'king_of_hearts.png' exists. This will be used instead but changing the filename is advised.
16.7115 	DATA 	Keypress: space
16.7205 	EXP 	image: autoDraw = False
16.7205 	EXP 	image: image = 'king_of_hearts'
16.7205 	EXP 	image: autoDraw = True
16.8483 	EXP 	New trial (rep=15, index=0): None
16.8489 	WARNING 	Requested image '5_of_clubs' not found but similar filename '5_of_clubs.png' exists. This will be used instead but changing the filename is advised.
16.8618 	DATA 	Keypress: space
16.8711 	EXP 	image: autoDraw = False
16.8711 	EXP 	image: image = '5_of_clubs'
16.8711 	EXP 	image: autoDraw = True
17.0182 	EXP 	New trial (rep=16, index=0): None
17.0188 	WARNING 	Requested image 'ace_of_clubs' not found but similar filename 'ace_of_clubs.png' exists. This will be used instead but changing the filename is advised.
17.0330 	DATA 	Keypress: space
17.0405 	EXP 	image: autoDraw = False
17.0405 	EXP 	image: image = 'ace_of_clubs'
17.0405 	EXP 	image: autoDraw = True
17.1880 	EXP 	New trial (rep=17, index=0): None
17.1886 	WARNING 	Requested image '6_of_diamonds' not found but similar filename '6_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
17.2014 	DATA 	Keypress: space
17.2107 	EXP 	image: autoDraw = False
17.2107 	EXP 	image: image = '6_of_diamonds'
17.2107 	EXP 	image: autoDraw = True
17.3456 	DATA 	Keypress: space
17.3524 	EXP 	New trial (rep=18, index=0): None
17.3530 	WARNING 	Requested image '9_of_diamonds' not found but similar filename '9_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
17.3739 	EXP 	image: autoDraw = False
17.3739 	EXP 	image: image = '9_of_diamonds'
17.3739 	EXP 	image: autoDraw = True
17.5273 	EXP 	New trial (rep=19, index=0): None
17.5279 	WARNING 	Requested image '5_of_spades' not found but similar filename '5_of_spades.png' exists. This will be used instead but changing the filename is advised.
17.5409 	DATA 	Keypress: space
17.5501 	EXP 	image: autoDraw = False
17.5501 	EXP 	image: image = '5_of_spades'
17.5501 	EXP 	image: autoDraw = True
17.6849 	EXP 	New trial (rep=20, index=0): None
17.6855 	WARNING 	Requested image '8_of_hearts' not found but similar filename '8_of_hearts.png' exists. This will be used instead but changing the filename is advised.
17.6984 	DATA 	Keypress: space
17.7076 	EXP 	image: autoDraw = False
17.7076 	EXP 	image: image = '8_of_hearts'
17.7076 	EXP 	image: autoDraw = True
17.8612 	EXP 	New trial (rep=21, index=0): None
17.8619 	WARNING 	Requested image '9_of_clubs' not found but similar filename '9_of_clubs.png' exists. This will be used instead but changing the filename is advised.
17.8758 	DATA 	Keypress: space
17.8835 	EXP 	image: autoDraw = False
17.8835 	EXP 	image: image = '9_of_clubs'
17.8835 	EXP 	image: autoDraw = True
18.0302 	EXP 	New trial (rep=22, index=0): None
18.0307 	WARNING 	Requested image '3_of_hearts' not found but similar filename '3_of_hearts.png' exists. This will be used instead but changing the filename is advised.
18.0446 	DATA 	Keypress: space
18.0529 	EXP 	image: autoDraw = False
18.0529 	EXP 	image: image = '3_of_hearts'
18.0529 	EXP 	image: autoDraw = True
18.2002 	EXP 	New trial (rep=23, index=0): None
18.2008 	WARNING 	Requested image '10_of_hearts' not found but similar filename '10_of_hearts.png' exists. This will be used instead but changing the filename is advised.
18.2136 	DATA 	Keypress: space
18.2226 	EXP 	image: autoDraw = False
18.2226 	EXP 	image: image = '10_of_hearts'
18.2226 	EXP 	image: autoDraw = True
18.3695 	EXP 	New trial (rep=24, index=0): None
18.3702 	WARNING 	Requested image 'ace_of_spades' not found but similar filename 'ace_of_spades.png' exists. This will be used instead but changing the filename is advised.
18.3836 	DATA 	Keypress: space
18.3919 	EXP 	image: autoDraw = False
18.3919 	EXP 	image: image = 'ace_of_spades'
18.3919 	EXP 	image: autoDraw = True
18.5573 	EXP 	New trial (rep=25, index=0): None
18.5579 	WARNING 	Requested image 'jack_of_clubs' not found but similar filename 'jack_of_clubs.png' exists. This will be used instead but changing the filename is advised.
18.5720 	DATA 	Keypress: space
18.5800 	EXP 	image: autoDraw = False
18.5800 	EXP 	image: image = 'jack_of_clubs'
18.5800 	EXP 	image: autoDraw = True
18.7268 	EXP 	New trial (rep=26, index=0): None
18.7274 	WARNING 	Requested image '10_of_spades' not found but similar filename '10_of_spades.png' exists. This will be used instead but changing the filename is advised.
18.7398 	DATA 	Keypress: space
18.7451 	EXP 	image: autoDraw = False
18.7451 	EXP 	image: image = '10_of_spades'
18.7451 	EXP 	image: autoDraw = True
18.9026 	EXP 	New trial (rep=27, index=0): None
18.9032 	WARNING 	Requested image '5_of_hearts' not found but similar filename '5_of_hearts.png' exists. This will be used instead but changing the filename is advised.
18.9174 	DATA 	Keypress: space
18.9254 	EXP 	image: autoDraw = False
18.9254 	EXP 	image: image = '5_of_hearts'
18.9254 	EXP 	image: autoDraw = True
19.0424 	EXP 	New trial (rep=28, index=0): None
19.0430 	WARNING 	Requested image 'jack_of_hearts' not found but similar filename 'jack_of_hearts.png' exists. This will be used instead but changing the filename is advised.
19.0560 	DATA 	Keypress: space
19.0650 	EXP 	image: autoDraw = False
19.0650 	EXP 	image: image = 'jack_of_hearts'
19.0650 	EXP 	image: autoDraw = True
19.2067 	EXP 	New trial (rep=29, index=0): None
19.2073 	WARNING 	Requested image '6_of_hearts' not found but similar filename '6_of_hearts.png' exists. This will be used instead but changing the filename is advised.
19.2207 	DATA 	Keypress: space
19.2291 	EXP 	image: autoDraw = False
19.2291 	EXP 	image: image = '6_of_hearts'
19.2291 	EXP 	image: autoDraw = True
19.3815 	EXP 	New trial (rep=30, index=0): None
19.3821 	WARNING 	Requested image '2_of_diamonds' not found but similar filename '2_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
19.4005 	DATA 	Keypress: space
19.4057 	EXP 	image: autoDraw = False
19.4057 	EXP 	image: image = '2_of_diamonds'
19.4057 	EXP 	image: autoDraw = True
19.5324 	EXP 	New trial (rep=31, index=0): None
19.5329 	WARNING 	Requested image '6_of_diamonds' not found but similar filename '6_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
19.5461 	DATA 	Keypress: space
19.5558 	EXP 	image: autoDraw = False
19.5558 	EXP 	image: image = '6_of_diamonds'
19.5558 	EXP 	image: autoDraw = True
19.6904 	EXP 	New trial (rep=32, index=0): None
19.6910 	WARNING 	Requested image 'king_of_spades' not found but similar filename 'king_of_spades.png' exists. This will be used instead but changing the filename is advised.
19.7047 	DATA 	Keypress: space
19.7133 	EXP 	image: autoDraw = False
19.7133 	EXP 	image: image = 'king_of_spades'
19.7133 	EXP 	image: autoDraw = True
19.8294 	EXP 	New trial (rep=33, index=0): None
19.8301 	WARNING 	Requested image '4_of_hearts' not found but similar filename '4_of_hearts.png' exists. This will be used instead but changing the filename is advised.
19.8429 	DATA 	Keypress: space
19.8529 	EXP 	image: autoDraw = False
19.8529 	EXP 	image: image = '4_of_hearts'
19.8529 	EXP 	image: autoDraw = True
20.0966 	EXP 	New trial (rep=34, index=0): None
20.0972 	WARNING 	Requested image 'jack_of_hearts' not found but similar filename 'jack_of_hearts.png' exists. This will be used instead but changing the filename is advised.
20.1115 	DATA 	Keypress: space
20.1189 	EXP 	image: autoDraw = False
20.1189 	EXP 	image: image = 'jack_of_hearts'
20.1189 	EXP 	image: autoDraw = True
20.2597 	EXP 	New trial (rep=35, index=0): None
20.2603 	WARNING 	Requested image '6_of_clubs' not found but similar filename '6_of_clubs.png' exists. This will be used instead but changing the filename is advised.
20.2735 	DATA 	Keypress: space
20.2828 	EXP 	image: autoDraw = False
20.2828 	EXP 	image: image = '6_of_clubs'
20.2828 	EXP 	image: autoDraw = True
20.3934 	EXP 	New trial (rep=36, index=0): None
20.3940 	WARNING 	Requested image '2_of_spades' not found but similar filename '2_of_spades.png' exists. This will be used instead but changing the filename is advised.
20.4077 	DATA 	Keypress: space
20.4167 	EXP 	image: autoDraw = False
20.4167 	EXP 	image: image = '2_of_spades'
20.4167 	EXP 	image: autoDraw = True
20.5207 	EXP 	New trial (rep=37, index=0): None
20.5213 	WARNING 	Requested image '5_of_spades' not found but similar filename '5_of_spades.png' exists. This will be used instead but changing the filename is advised.
20.5347 	DATA 	Keypress: space
20.5435 	EXP 	image: autoDraw = False
20.5435 	EXP 	image: image = '5_of_spades'
20.5435 	EXP 	image: autoDraw = True
20.6914 	EXP 	New trial (rep=38, index=0): None
20.6921 	WARNING 	Requested image '5_of_diamonds' not found but similar filename '5_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
20.7067 	DATA 	Keypress: space
20.7123 	EXP 	image: autoDraw = False
20.7123 	EXP 	image: image = '5_of_diamonds'
20.7123 	EXP 	image: autoDraw = True
20.8963 	EXP 	New trial (rep=39, index=0): None
20.8969 	WARNING 	Requested image '6_of_clubs' not found but similar filename '6_of_clubs.png' exists. This will be used instead but changing the filename is advised.
20.9100 	DATA 	Keypress: space
20.9192 	EXP 	image: autoDraw = False
20.9192 	EXP 	image: image = '6_of_clubs'
20.9192 	EXP 	image: autoDraw = True
21.0354 	EXP 	New trial (rep=40, index=0): None
21.0360 	WARNING 	Requested image '10_of_hearts' not found but similar filename '10_of_hearts.png' exists. This will be used instead but changing the filename is advised.
21.0492 	DATA 	Keypress: space
21.0588 	EXP 	image: autoDraw = False
21.0588 	EXP 	image: image = '10_of_hearts'
21.0588 	EXP 	image: autoDraw = True
21.2052 	EXP 	New trial (rep=41, index=0): None
21.2058 	WARNING 	Requested image '4_of_spades' not found but similar filename '4_of_spades.png' exists. This will be used instead but changing the filename is advised.
21.2191 	DATA 	Keypress: space
21.2288 	EXP 	image: autoDraw = False
21.2288 	EXP 	image: image = '4_of_spades'
21.2288 	EXP 	image: autoDraw = True
21.3403 	EXP 	New trial (rep=42, index=0): None
21.3409 	WARNING 	Requested image 'king_of_clubs' not found but similar filename 'king_of_clubs.png' exists. This will be used instead but changing the filename is advised.
21.3555 	DATA 	Keypress: space
21.3606 	EXP 	image: autoDraw = False
21.3606 	EXP 	image: image = 'king_of_clubs'
21.3606 	EXP 	image: autoDraw = True
21.5025 	EXP 	New trial (rep=43, index=0): None
21.5032 	WARNING 	Requested image '7_of_clubs' not found but similar filename '7_of_clubs.png' exists. This will be used instead but changing the filename is advised.
21.5163 	DATA 	Keypress: space
21.5261 	EXP 	image: autoDraw = False
21.5261 	EXP 	image: image = '7_of_clubs'
21.5261 	EXP 	image: autoDraw = True
21.6484 	EXP 	New trial (rep=44, index=0): None
21.6492 	WARNING 	Requested image '10_of_clubs' not found but similar filename '10_of_clubs.png' exists. This will be used instead but changing the filename is advised.
21.6630 	DATA 	Keypress: space
21.6703 	EXP 	image: autoDraw = False
21.6703 	EXP 	image: image = '10_of_clubs'
21.6703 	EXP 	image: autoDraw = True
21.7994 	EXP 	New trial (rep=45, index=0): None
21.8001 	WARNING 	Requested image 'ace_of_clubs' not found but similar filename 'ace_of_clubs.png' exists. This will be used instead but changing the filename is advised.
21.8137 	DATA 	Keypress: space
21.8223 	EXP 	image: autoDraw = False
21.8223 	EXP 	image: image = 'ace_of_clubs'
21.8223 	EXP 	image: autoDraw = True
21.9689 	EXP 	New trial (rep=46, index=0): None
21.9695 	WARNING 	Requested image 'jack_of_spades' not found but similar filename 'jack_of_spades.png' exists. This will be used instead but changing the filename is advised.
21.9833 	DATA 	Keypress: space
21.9920 	EXP 	image: autoDraw = False
21.9920 	EXP 	image: image = 'jack_of_spades'
21.9920 	EXP 	image: autoDraw = True
22.2173 	EXP 	New trial (rep=47, index=0): None
22.2179 	WARNING 	Requested image '9_of_hearts' not found but similar filename '9_of_hearts.png' exists. This will be used instead but changing the filename is advised.
22.2306 	DATA 	Keypress: space
22.2402 	EXP 	image: autoDraw = False
22.2402 	EXP 	image: image = '9_of_hearts'
22.2402 	EXP 	image: autoDraw = True
22.4237 	EXP 	New trial (rep=48, index=0): None
22.4243 	WARNING 	Requested image '5_of_spades' not found but similar filename '5_of_spades.png' exists. This will be used instead but changing the filename is advised.
22.4377 	DATA 	Keypress: space
22.4465 	EXP 	image: autoDraw = False
22.4465 	EXP 	image: image = '5_of_spades'
22.4465 	EXP 	image: autoDraw = True
22.5884 	EXP 	New trial (rep=49, index=0): None
22.5890 	WARNING 	Requested image '10_of_spades' not found but similar filename '10_of_spades.png' exists. This will be used instead but changing the filename is advised.
22.6016 	DATA 	Keypress: space
22.6097 	EXP 	image: autoDraw = False
22.6097 	EXP 	image: image = '10_of_spades'
22.6097 	EXP 	image: autoDraw = True
22.7923 	DATA 	Keypress: space
22.7981 	EXP 	image: autoDraw = False
22.9599 	EXP 	window1: mouseVisible = True
