10.7117 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
34.3675 	WARNING 	User requested fullscreen with size [1707 1067], but screen is actually [2560, 1600]. Using actual size
35.1357 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000269665C3E80>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000269665C3E20>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000269665C3B20>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x0000026967A12910>, multiSample=False, name='window1', numSamples=2, pos=(-2560, 0), screen=0, size=array([2560, 1600]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
35.1358 	EXP 	window1: mouseVisible = True
35.1358 	EXP 	window1: backgroundImage = ''
35.1358 	EXP 	window1: backgroundFit = 'none'
35.1358 	EXP 	window1: mouseVisible = False
35.1358 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
35.1358 	EXP 	window1: recordFrameIntervals = False
35.1963 	EXP 	window1: recordFrameIntervals = True
35.2201 	WARNING 	t of last frame was 8.30ms (=1/120)
35.2516 	WARNING 	t of last frame was 7.50ms (=1/133)
35.2592 	WARNING 	t of last frame was 7.58ms (=1/131)
35.2745 	WARNING 	t of last frame was 10.23ms (=1/97)
35.3364 	EXP 	Screen (0) actual frame rate measured at 165.20Hz
35.3364 	EXP 	window1: recordFrameIntervals = False
37.7396 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='press to begin\n', units='height', win=Window(...), wrapWidth=1)
