trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,text_3.started,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,text_4.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,polygon.started,polygon.stopped,text.started,text.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,7.4617647000122815,7.4617647000122815,space,0.4471981000388041,None,,,,,,,,,,,,,,,,,,,,,,,,078041,001,2023-08-06_15h52.01.395,magic_trick_rebuild,2023.1.3,60.013130875210166,
,,,,,,,,,8.096872799971607,8.096872799971607,8.096872799971607,8.096872799971607,8.096872799971607,8.096872799971607,8.096872799971607,8.096872799971607,8.096872799971607,8.096872799971607,8.096872799971607,space,0.5636700000031851,None,,,,,,,,,,078041,001,2023-08-06_15h52.01.395,magic_trick_rebuild,2023.1.3,60.013130875210166,
,,,,,,,,,,,,,,,,,,,,,,,8.680329800001346,8.680329800001346,space,0.5964221000322141,None,,,,,078041,001,2023-08-06_15h52.01.395,magic_trick_rebuild,2023.1.3,60.013130875210166,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.796535199973732,11.796561399998609,11.796561399998609,,,,,,,,
