text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,text_3.started,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,participant,session,date,expName,psychopyVersion,frameRate,
8.006633300043177,8.006633300043177,space,0.37876829999731854,None,,,,,,,,,,,,921456,001,2023-08-06_15h33.07.107,magic_trick,2023.1.3,59.965232151951064,
,,,,,8.584285999997519,8.584285999997519,8.584285999997519,8.584285999997519,8.584285999997519,8.584285999997519,8.584285999997519,8.584285999997519,8.584285999997519,8.584285999997519,8.584285999997519,,,,,,,
