trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,card_shown.started,card_shown.stopped,participant,session,date,expName,psychopyVersion,frameRate,
20,0,20,0,,,,,,,,,,,,,,,,,,,115.52061030000914,116.82784189999802,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
21,0,21,0,,,,,,,,,,,,,,,,,,,117.11932560004061,118.426873599994,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
22,0,22,0,,,,,,,,,,,,,,,,,,,118.72465990000637,,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
23,0,23,0,,,,,,,,,,,,,,,,,,,120.32293220004067,121.62345519999508,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
24,0,24,0,,,,,,,,,,,,,,,,,,,121.92081570002483,123.22678700002143,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
25,0,25,0,,,,,,,,,,,,,,,,,,,123.52422550000483,,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
26,0,26,0,,,,,,,,,,,,,,,,,,,125.12150780000957,126.42454229999566,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
27,0,27,0,,,,,,,,,,,,,,,,,,,126.72201369999675,,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
28,0,28,0,,,,,,,,,,,,,,,,,,,128.32066890003625,129.62821120000444,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
29,0,29,0,,,,,,,,,,,,,,,,,,,129.91977740003495,131.22353449999355,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
30,0,30,0,,,,,,,,,,,,,,,,,,,131.52075310004875,132.82511700002942,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
31,0,31,0,,,,,,,,,,,,,,,,,,,133.12220640003216,,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
32,0,32,0,,,,,,,,,,,,,,,,,,,134.7242798000225,,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
33,0,33,0,,,,,,,,,,,,,,,,,,,136.32125470001483,137.62786599999527,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
34,0,34,0,,,,,,,,,,,,,,,,,,,137.91926819999935,139.22681700001704,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
35,0,35,0,,,,,,,,,,,,,,,,,,,139.52456670004176,,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
36,0,36,0,,,,,,,,,,,,,,,,,,,141.12350520002656,,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
37,0,37,0,,,,,,,,,,,,,,,,,,,142.7222534000175,,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
38,0,38,0,,,,,,,,,,,,,,,,,,,144.32169950002572,145.62650160002522,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
39,0,39,0,,,,,,,,,,,,,,,,,,,145.9235904000234,,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
40,0,40,0,,,,,,,,,,,,,,,,,,,147.51988070004154,148.8271587000345,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
41,0,41,0,,,,,,,,,,,,,,,,,,,149.1184972000192,150.42432819999522,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
42,0,42,0,,,,,,,,,,,,,,,,,,,150.72242300002836,,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
43,0,43,0,,,,,,,,,,,,,,,,,,,152.32058800000232,153.62776120001217,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
44,0,44,0,,,,,,,,,,,,,,,,,,,153.9192929000128,155.22788840002613,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
45,0,45,0,,,,,,,,,,,,,,,,,,,155.51943210000172,156.827348300023,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
46,0,46,0,,,,,,,,,,,,,,,,,,,157.11882210004842,158.4237125000218,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
47,0,47,0,,,,,,,,,,,,,,,,,,,158.7207937000203,160.02568290004274,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
48,0,48,0,,,,,,,,,,,,,,,,,,,160.32331160001922,,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
49,0,49,0,,,,,,,,,,,,,,,,,,,161.9199043000117,163.22594329999993,825231,001,2023-07-30_17h41.49.946,magic_trick,2023.1.3,164.35582389174962,
