text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,text_3.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,participant,session,date,expName,psychopyVersion,frameRate,
7.57530460000271,7.57530460000271,space,0.431429999996908,None,,,,,,,,,,,,239747,001,2023-08-04_14h46.54.460,magic_trick,2023.1.3,164.8035623633729,
,,,,,8.18471000000136,8.18471000000136,8.18471000000136,8.18471000000136,8.18471000000136,8.18471000000136,8.18471000000136,8.18471000000136,8.18471000000136,8.18471000000136,8.18471000000136,,,,,,,
