trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,text_3.started,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,text_4.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,polygon.started,polygon.stopped,text.started,text.stopped,a_card.started,a_card.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,7.75057089998154,7.75057089998154,space,1.5845068999915384,None,,,,,,,,,,,,,,,,,,,,,,,,,,604958,001,2023-08-06_15h52.46.934,magic_trick_rebuild,2023.1.3,59.99980798518268,
,,,,,,,,,9.532303999993019,9.532303999993019,9.532303999993019,9.532303999993019,9.532303999993019,9.532303999993019,9.532303999993019,9.532303999993019,9.532303999993019,9.532303999993019,9.532303999993019,space,0.7229697000002488,None,,,,,,,,,,,,604958,001,2023-08-06_15h52.46.934,magic_trick_rebuild,2023.1.3,59.99980798518268,
,,,,,,,,,,,,,,,,,,,,,,,10.280086499988101,10.280086499988101,space,0.6073444000212476,None,,,,,,,604958,001,2023-08-06_15h52.46.934,magic_trick_rebuild,2023.1.3,59.99980798518268,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,11.39792459999444,13.397955499996897,13.397955499996897,13.91387330001453,13.91387330001453,14.913696200004779,604958,001,2023-08-06_15h52.46.934,magic_trick_rebuild,2023.1.3,59.99980798518268,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.913696200004779,,15.413678399985656,,,,,,,,
