trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,text_3.started,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,text.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,a_card.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,7.50512530002743,7.50512530002743,space,0.3679081999871414,None,,,,,,,,,,,,,,,,,,,,,785998,001,2023-08-04_14h45.06.886,magic_trick,2023.1.3,164.79731578236868,
,,,,,,,,,8.051893300027587,8.051893300027587,8.051893300027587,8.051893300027587,8.051893300027587,8.051893300027587,8.051893300027587,8.051893300027587,8.051893300027587,8.051893300027587,8.051893300027587,space,0.3566640999924857,None,,,,,,,785998,001,2023-08-04_14h45.06.886,magic_trick,2023.1.3,164.79731578236868,
,,,,,,,,,,,,,,,,,,,,,,,8.415299500018591,8.415299500018591,space,0.7935311000037473,None,,785998,001,2023-08-04_14h45.06.886,magic_trick,2023.1.3,164.79731578236868,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.514821200020378,,,,,,,
