text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,text_3.started,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,participant,session,date,expName,psychopyVersion,frameRate,
8.169911900011357,8.169911900011357,space,0.3497025999822654,None,,,,,,,,,,,,770083,001,2023-08-06_16h04.20.468,magic_trick_rebuild,2023.1.3,59.644518676798555,
,,,,,8.723794199991971,8.723794199991971,8.723794199991971,8.723794199991971,8.723794199991971,8.723794199991971,8.723794199991971,8.723794199991971,8.723794199991971,8.723794199991971,8.723794199991971,,,,,,,
