text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,participant,session,date,expName,psychopyVersion,frameRate,
7.793090899998788,7.793090899998788,space,1.308277799980715,None,,,,,,,,,,,644666,001,2023-08-06_15h30.32.558,magic_trick,2023.1.3,59.86564949693349,
,,,,,9.255678799992893,9.255678799992893,9.255678799992893,9.255678799992893,9.255678799992893,9.255678799992893,9.255678799992893,9.255678799992893,9.255678799992893,9.255678799992893,,,,,,,
