trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,card_shown.started,card_shown.stopped,participant,session,date,expName,psychopyVersion,frameRate,
13,0,13,0,,,,,,,,,,,,,,,,,,,88.02278540004045,89.33075870003086,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
14,0,14,0,,,,,,,,,,,,,,,,,,,89.62831590004498,,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
15,0,15,0,,,,,,,,,,,,,,,,,,,91.22685340000317,92.53389790002257,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
16,0,16,0,,,,,,,,,,,,,,,,,,,92.82555880001746,94.12732690002304,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
17,0,17,0,,,,,,,,,,,,,,,,,,,94.4244131000014,95.72968990000663,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
18,0,18,0,,,,,,,,,,,,,,,,,,,96.02677940001013,97.33346380002331,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
19,0,19,0,,,,,,,,,,,,,,,,,,,97.62483310000971,98.93277160002617,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
20,0,20,0,,,,,,,,,,,,,,,,,,,99.22450630000094,100.53190270002233,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
21,0,21,0,,,,,,,,,,,,,,,,,,,100.82337650004774,102.13064810005017,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
22,0,22,0,,,,,,,,,,,,,,,,,,,102.42818099999567,,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
23,0,23,0,,,,,,,,,,,,,,,,,,,104.02954140002839,,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
24,0,24,0,,,,,,,,,,,,,,,,,,,105.6280672000139,106.93247960001463,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
25,0,25,0,,,,,,,,,,,,,,,,,,,107.2295901000034,,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
26,0,26,0,,,,,,,,,,,,,,,,,,,108.82609830005094,110.13253130001249,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
27,0,27,0,,,,,,,,,,,,,,,,,,,110.42391520005185,111.7319572000415,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
28,0,28,0,,,,,,,,,,,,,,,,,,,112.02961480000522,,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
29,0,29,0,,,,,,,,,,,,,,,,,,,113.62833180004964,,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
30,0,30,0,,,,,,,,,,,,,,,,,,,115.22780890000286,,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
31,0,31,0,,,,,,,,,,,,,,,,,,,116.8271395000047,118.13802500005113,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
32,0,32,0,,,,,,,,,,,,,,,,,,,118.42944590002298,,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
33,0,33,0,,,,,,,,,,,,,,,,,,,120.02536570001394,121.33161829999881,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
34,0,34,0,,,,,,,,,,,,,,,,,,,121.62902860000031,,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
35,0,35,0,,,,,,,,,,,,,,,,,,,123.2265131000313,,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
36,0,36,0,,,,,,,,,,,,,,,,,,,124.82618920004461,126.13382730004378,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
37,0,37,0,,,,,,,,,,,,,,,,,,,126.42551000003004,127.73333370004548,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
38,0,38,0,,,,,,,,,,,,,,,,,,,128.02594230003888,129.33315040002344,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
39,0,39,0,,,,,,,,,,,,,,,,,,,129.62489720003214,130.9325829000445,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
40,0,40,0,,,,,,,,,,,,,,,,,,,131.22541310003726,132.52830950001953,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
41,0,41,0,,,,,,,,,,,,,,,,,,,132.82540070003597,134.13177860004362,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
42,0,42,0,,,,,,,,,,,,,,,,,,,134.42915500001982,,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
43,0,43,0,,,,,,,,,,,,,,,,,,,136.0263360000099,137.3340369000216,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
44,0,44,0,,,,,,,,,,,,,,,,,,,137.6259854999953,138.9339829000528,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
45,0,45,0,,,,,,,,,,,,,,,,,,,139.22532100003446,140.53360840003006,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
46,0,46,0,,,,,,,,,,,,,,,,,,,140.82525019999593,142.1318625000422,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
47,0,47,0,,,,,,,,,,,,,,,,,,,142.4294166000327,143.74254050001036,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
48,0,48,0,,,,,,,,,,,,,,,,,,,144.02659200003836,145.33365000004414,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
49,0,49,0,,,,,,,,,,,,,,,,,,,145.62531820003642,146.92791960004251,514006,001,2023-07-30_16h12.51.595,magic_trick,2023.1.3,163.94598304409445,
