text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,participant,session,date,expName,psychopyVersion,frameRate,
9.296605600044131,9.296605600044131,right,320.4518674000283,None,,,,,,,,,,,462036,001,2023-07-30_16h22.46.434,magic_trick,2023.1.3,165.73578400593263,
,,,,,329.9039497000049,329.9039497000049,329.9039497000049,329.9039497000049,329.9039497000049,329.9039497000049,329.9039497000049,329.9039497000049,329.9039497000049,329.9039497000049,,,,,,,
