trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,card_shown.started,card_shown.stopped,participant,session,date,expName,psychopyVersion,frameRate,
10,0,10,0,,,,,,,,,,,,,,,,,,,101.64479340001708,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
11,0,11,0,,,,,,,,,,,,,,,,,,,103.23828119999962,104.54555280000204,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
12,0,12,0,,,,,,,,,,,,,,,,,,,104.84328410000307,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
13,0,13,0,,,,,,,,,,,,,,,,,,,106.44293690001359,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
14,0,14,0,,,,,,,,,,,,,,,,,,,108.04153120005503,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
15,0,15,0,,,,,,,,,,,,,,,,,,,109.64411100000143,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
16,0,16,0,,,,,,,,,,,,,,,,,,,111.24007930001244,112.54608360002749,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
17,0,17,0,,,,,,,,,,,,,,,,,,,112.84351890004473,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
18,0,18,0,,,,,,,,,,,,,,,,,,,114.4408989000367,115.74891610001214,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
19,0,19,0,,,,,,,,,,,,,,,,,,,116.04043140000431,117.34805590001633,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
20,0,20,0,,,,,,,,,,,,,,,,,,,117.63959260005504,118.94664860004559,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
21,0,21,0,,,,,,,,,,,,,,,,,,,119.24438630003715,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
22,0,22,0,,,,,,,,,,,,,,,,,,,120.84068210003898,122.14419250003994,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
23,0,23,0,,,,,,,,,,,,,,,,,,,122.4428176000365,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
24,0,24,0,,,,,,,,,,,,,,,,,,,124.04146160004893,125.34810780000407,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
25,0,25,0,,,,,,,,,,,,,,,,,,,125.63958940003067,126.94769440003438,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
26,0,26,0,,,,,,,,,,,,,,,,,,,127.23916770005599,128.54712980001932,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
27,0,27,0,,,,,,,,,,,,,,,,,,,128.844941700052,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
28,0,28,0,,,,,,,,,,,,,,,,,,,130.4444191000075,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
29,0,29,0,,,,,,,,,,,,,,,,,,,132.04414579999866,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
30,0,30,0,,,,,,,,,,,,,,,,,,,133.64314220001688,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
31,0,31,0,,,,,,,,,,,,,,,,,,,135.2417218000046,136.54877090000082,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
32,0,32,0,,,,,,,,,,,,,,,,,,,136.8402430000133,138.15051620005397,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
33,0,33,0,,,,,,,,,,,,,,,,,,,138.4421765000443,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
34,0,34,0,,,,,,,,,,,,,,,,,,,140.04151430004276,141.3482630000217,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
35,0,35,0,,,,,,,,,,,,,,,,,,,141.63974700000836,142.9473130000406,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
36,0,36,0,,,,,,,,,,,,,,,,,,,143.2419373000157,144.5475764000439,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
37,0,37,0,,,,,,,,,,,,,,,,,,,144.8390301000327,146.14638720004587,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
38,0,38,0,,,,,,,,,,,,,,,,,,,146.44410050002625,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
39,0,39,0,,,,,,,,,,,,,,,,,,,148.04378490004456,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
40,0,40,0,,,,,,,,,,,,,,,,,,,149.64412180002546,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
41,0,41,0,,,,,,,,,,,,,,,,,,,151.24396460002754,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
42,0,42,0,,,,,,,,,,,,,,,,,,,152.8438851000392,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
43,0,43,0,,,,,,,,,,,,,,,,,,,154.44495670002652,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
44,0,44,0,,,,,,,,,,,,,,,,,,,156.0426032000105,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
45,0,45,0,,,,,,,,,,,,,,,,,,,157.6394988000393,158.94971880002413,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
46,0,46,0,,,,,,,,,,,,,,,,,,,159.241250400024,,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
47,0,47,0,,,,,,,,,,,,,,,,,,,160.84187440003734,162.1490652000066,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
48,0,48,0,,,,,,,,,,,,,,,,,,,162.44064060004894,163.74933840002632,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
49,0,49,0,,,,,,,,,,,,,,,,,,,164.04083240003092,165.345718400029,597975,001,2023-07-30_20h22.45.273,magic_trick,2023.1.3,164.72076540872717,
