1.8974 	ERROR 	Support for the `sounddevice` audio backend is not available this session. Please install `psychopy-sounddevice` and restart the session to enable support.
4.7844 	WARNING 	User requested fullscreen with size [1707 1067], but screen is actually [2560, 1600]. Using actual size
5.1560 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000206A2CC6A60>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000206A2CC6A00>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000206A2CC6730>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000206A3CE65B0>, multiSample=False, name='window1', numSamples=2, pos=(-2560, 0), screen=0, size=array([2560, 1600]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
5.1561 	EXP 	window1: mouseVisible = True
5.1561 	EXP 	window1: backgroundImage = ''
5.1561 	EXP 	window1: backgroundFit = 'none'
5.1561 	EXP 	window1: mouseVisible = False
5.1561 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
5.1561 	EXP 	window1: recordFrameIntervals = False
5.2164 	EXP 	window1: recordFrameIntervals = True
5.2832 	EXP 	Screen (0) actual frame rate measured at 164.81Hz
5.2832 	EXP 	window1: recordFrameIntervals = False
6.9354 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='press to begin\n', units='height', win=Window(...), wrapWidth=1)
6.9533 	EXP 	Created card_1 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='card_1', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
6.9641 	EXP 	Created card_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='card_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
6.9858 	EXP 	Created card_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='card_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
6.9983 	EXP 	Created card_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='card_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
7.0109 	EXP 	Created card_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='card_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
7.0370 	EXP 	Created card_6 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='card_6', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
7.0501 	EXP 	Created card_7 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='card_7', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
7.0626 	EXP 	Created card_8 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='card_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
7.0752 	EXP 	Created card_9 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='card_9', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
7.0763 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
7.0943 	EXP 	Created card_shown = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='default.png', interpolate=True, mask=None, maskParams=None, name='card_shown', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
7.1861 	EXP 	text_2: autoDraw = True
36.6441 	DATA 	Mouse: Left button down, pos=(1500,724)
36.7446 	DATA 	Mouse:  Left button up, pos=(1500,724)
37.6067 	WARNING 	Requested image '5_of_hearts' not found but similar filename '5_of_hearts.png' exists. This will be used instead but changing the filename is advised.
37.6235 	WARNING 	Requested image '6_of_spades' not found but similar filename '6_of_spades.png' exists. This will be used instead but changing the filename is advised.
37.6400 	WARNING 	Requested image '7_of_spades' not found but similar filename '7_of_spades.png' exists. This will be used instead but changing the filename is advised.
37.6564 	WARNING 	Requested image '8_of_clubs' not found but similar filename '8_of_clubs.png' exists. This will be used instead but changing the filename is advised.
37.6735 	WARNING 	Requested image '3_of_hearts' not found but similar filename '3_of_hearts.png' exists. This will be used instead but changing the filename is advised.
37.6904 	WARNING 	Requested image 'ace_of_hearts' not found but similar filename 'ace_of_hearts.png' exists. This will be used instead but changing the filename is advised.
37.7073 	WARNING 	Requested image '4_of_spades' not found but similar filename '4_of_spades.png' exists. This will be used instead but changing the filename is advised.
37.7240 	WARNING 	Requested image '9_of_diamonds' not found but similar filename '9_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
37.7408 	WARNING 	Requested image 'king_of_diamonds' not found but similar filename 'king_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
37.7620 	DATA 	Keypress: space
37.7690 	EXP 	text_2: autoDraw = False
37.7690 	EXP 	card_1: image = '5_of_hearts'
37.7690 	EXP 	card_2: image = '6_of_spades'
37.7690 	EXP 	card_3: image = '7_of_spades'
37.7690 	EXP 	card_4: image = '8_of_clubs'
37.7690 	EXP 	card_5: image = '3_of_hearts'
37.7690 	EXP 	card_6: image = 'ace_of_hearts'
37.7690 	EXP 	card_7: image = '4_of_spades'
37.7690 	EXP 	card_8: image = '9_of_diamonds'
37.7690 	EXP 	card_9: image = 'king_of_diamonds'
37.7690 	EXP 	card_1: autoDraw = True
37.7690 	EXP 	card_2: autoDraw = True
37.7690 	EXP 	card_3: autoDraw = True
37.7690 	EXP 	card_4: autoDraw = True
37.7690 	EXP 	card_5: autoDraw = True
37.7690 	EXP 	card_6: autoDraw = True
37.7690 	EXP 	card_7: autoDraw = True
37.7690 	EXP 	card_8: autoDraw = True
37.7690 	EXP 	card_9: autoDraw = True
41.3182 	EXP 	Created sequence: random, trialTypes=1, nReps=180, seed=None
41.3187 	EXP 	New trial (rep=0, index=0): None
41.3195 	DATA 	Keypress: space
41.3234 	EXP 	card_1: autoDraw = False
41.3234 	EXP 	card_2: autoDraw = False
41.3234 	EXP 	card_3: autoDraw = False
41.3234 	EXP 	card_4: autoDraw = False
41.3234 	EXP 	card_5: autoDraw = False
41.3234 	EXP 	card_6: autoDraw = False
41.3234 	EXP 	card_7: autoDraw = False
41.3234 	EXP 	card_8: autoDraw = False
41.3234 	EXP 	card_9: autoDraw = False
41.3234 	EXP 	text: autoDraw = True
41.8201 	WARNING 	Requested image '3_of_hearts' not found but similar filename '3_of_hearts.png' exists. This will be used instead but changing the filename is advised.
41.8407 	EXP 	text: autoDraw = False
41.8407 	EXP 	card_shown: image = '3_of_hearts'
41.8407 	EXP 	card_shown: autoDraw = True
42.8185 	EXP 	New trial (rep=1, index=0): None
42.8230 	EXP 	card_shown: autoDraw = False
42.8230 	EXP 	text: autoDraw = True
43.3170 	WARNING 	Requested image '9_of_diamonds' not found but similar filename '9_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
43.3266 	EXP 	text: autoDraw = False
43.3266 	EXP 	text: autoDraw = False
43.3266 	EXP 	card_shown: image = '9_of_diamonds'
43.3266 	EXP 	card_shown: autoDraw = True
44.3176 	EXP 	New trial (rep=2, index=0): None
44.3220 	EXP 	card_shown: autoDraw = False
44.3220 	EXP 	text: autoDraw = True
44.8196 	WARNING 	Requested image '3_of_hearts' not found but similar filename '3_of_hearts.png' exists. This will be used instead but changing the filename is advised.
44.8298 	EXP 	text: autoDraw = False
44.8298 	EXP 	card_shown: image = '3_of_hearts'
44.8298 	EXP 	card_shown: autoDraw = True
45.8198 	EXP 	New trial (rep=3, index=0): None
45.8249 	EXP 	card_shown: autoDraw = False
45.8249 	EXP 	text: autoDraw = True
46.3225 	WARNING 	Requested image '8_of_clubs' not found but similar filename '8_of_clubs.png' exists. This will be used instead but changing the filename is advised.
46.3326 	EXP 	text: autoDraw = False
46.3326 	EXP 	card_shown: image = '8_of_clubs'
46.3326 	EXP 	card_shown: autoDraw = True
47.3221 	EXP 	New trial (rep=4, index=0): None
47.3276 	EXP 	card_shown: autoDraw = False
47.3276 	EXP 	text: autoDraw = True
47.8191 	WARNING 	Requested image '9_of_diamonds' not found but similar filename '9_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
47.8276 	EXP 	text: autoDraw = False
47.8276 	EXP 	card_shown: image = '9_of_diamonds'
47.8276 	EXP 	card_shown: autoDraw = True
48.8184 	EXP 	New trial (rep=5, index=0): None
48.8230 	EXP 	card_shown: autoDraw = False
48.8230 	EXP 	text: autoDraw = True
49.3208 	WARNING 	Requested image '3_of_hearts' not found but similar filename '3_of_hearts.png' exists. This will be used instead but changing the filename is advised.
49.3309 	EXP 	text: autoDraw = False
49.3309 	EXP 	card_shown: image = '3_of_hearts'
49.3309 	EXP 	card_shown: autoDraw = True
50.3204 	EXP 	New trial (rep=6, index=0): None
50.3258 	EXP 	card_shown: autoDraw = False
50.3258 	EXP 	text: autoDraw = True
50.8176 	WARNING 	Requested image 'ace_of_hearts' not found but similar filename 'ace_of_hearts.png' exists. This will be used instead but changing the filename is advised.
50.8274 	EXP 	text: autoDraw = False
50.8274 	EXP 	card_shown: image = 'ace_of_hearts'
50.8274 	EXP 	card_shown: autoDraw = True
51.8179 	EXP 	New trial (rep=7, index=0): None
51.8233 	EXP 	card_shown: autoDraw = False
51.8233 	EXP 	text: autoDraw = True
52.3227 	WARNING 	Requested image '8_of_clubs' not found but similar filename '8_of_clubs.png' exists. This will be used instead but changing the filename is advised.
52.3328 	EXP 	text: autoDraw = False
52.3328 	EXP 	card_shown: image = '8_of_clubs'
52.3328 	EXP 	card_shown: autoDraw = True
53.3223 	EXP 	New trial (rep=8, index=0): None
53.3277 	EXP 	card_shown: autoDraw = False
53.3277 	EXP 	text: autoDraw = True
53.8192 	WARNING 	Requested image '5_of_hearts' not found but similar filename '5_of_hearts.png' exists. This will be used instead but changing the filename is advised.
53.8279 	EXP 	text: autoDraw = False
53.8279 	EXP 	card_shown: image = '5_of_hearts'
53.8279 	EXP 	card_shown: autoDraw = True
54.8230 	EXP 	New trial (rep=9, index=0): None
54.8286 	EXP 	card_shown: autoDraw = False
54.8286 	EXP 	text: autoDraw = True
55.3229 	WARNING 	Requested image '7_of_spades' not found but similar filename '7_of_spades.png' exists. This will be used instead but changing the filename is advised.
55.3324 	EXP 	text: autoDraw = False
55.3324 	EXP 	card_shown: image = '7_of_spades'
55.3324 	EXP 	card_shown: autoDraw = True
56.3217 	EXP 	New trial (rep=10, index=0): None
56.3272 	EXP 	card_shown: autoDraw = False
56.3272 	EXP 	text: autoDraw = True
56.8193 	WARNING 	Requested image '9_of_diamonds' not found but similar filename '9_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
56.8287 	EXP 	text: autoDraw = False
56.8287 	EXP 	card_shown: image = '9_of_diamonds'
56.8287 	EXP 	card_shown: autoDraw = True
57.8182 	EXP 	New trial (rep=11, index=0): None
57.8235 	EXP 	card_shown: autoDraw = False
57.8235 	EXP 	text: autoDraw = True
58.3222 	WARNING 	Requested image '5_of_hearts' not found but similar filename '5_of_hearts.png' exists. This will be used instead but changing the filename is advised.
58.3321 	EXP 	text: autoDraw = False
58.3321 	EXP 	card_shown: image = '5_of_hearts'
58.3321 	EXP 	card_shown: autoDraw = True
59.3225 	EXP 	New trial (rep=12, index=0): None
59.3270 	EXP 	card_shown: autoDraw = False
59.3270 	EXP 	text: autoDraw = True
59.8185 	WARNING 	Requested image '4_of_spades' not found but similar filename '4_of_spades.png' exists. This will be used instead but changing the filename is advised.
59.8287 	EXP 	text: autoDraw = False
59.8287 	EXP 	card_shown: image = '4_of_spades'
59.8287 	EXP 	card_shown: autoDraw = True
60.8181 	EXP 	New trial (rep=13, index=0): None
60.8235 	EXP 	card_shown: autoDraw = False
60.8235 	EXP 	text: autoDraw = True
61.3221 	WARNING 	Requested image '4_of_spades' not found but similar filename '4_of_spades.png' exists. This will be used instead but changing the filename is advised.
61.3320 	EXP 	text: autoDraw = False
61.3320 	EXP 	card_shown: image = '4_of_spades'
61.3320 	EXP 	card_shown: autoDraw = True
62.3213 	EXP 	New trial (rep=14, index=0): None
62.3267 	EXP 	card_shown: autoDraw = False
62.3267 	EXP 	text: autoDraw = True
62.8183 	WARNING 	Requested image '6_of_spades' not found but similar filename '6_of_spades.png' exists. This will be used instead but changing the filename is advised.
62.8285 	EXP 	text: autoDraw = False
