text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,text_3.started,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,text_4.started,key_resp_3.started,participant,session,date,expName,psychopyVersion,frameRate,
7.744422499963548,7.744422499963548,space,17.07559580000816,None,,,,,,,,,,,,,,,,,602731,001,2023-08-06_15h43.07.281,magic_trick,2023.1.3,60.026099344077345,
,,,,,25.01460940000834,25.01460940000834,25.01460940000834,25.01460940000834,25.01460940000834,25.01460940000834,25.01460940000834,25.01460940000834,25.01460940000834,25.01460940000834,25.01460940000834,space,9.253738400002476,None,,,602731,001,2023-08-06_15h43.07.281,magic_trick,2023.1.3,60.026099344077345,
,,,,,,,,,,,,,,,,,,,34.29745680000633,34.29745680000633,,,,,,,
