trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,card_shown.started,card_shown.stopped,participant,session,date,expName,psychopyVersion,frameRate,
20,0,20,0,,,,,,,,,,,,,,,,,,,62.75307880004402,64.05983790004393,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
21,0,21,0,,,,,,,,,,,,,,,,,,,64.35156500001904,65.6584466000204,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
22,0,22,0,,,,,,,,,,,,,,,,,,,65.94989590003388,67.25733900000341,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
23,0,23,0,,,,,,,,,,,,,,,,,,,67.55501589999767,,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
24,0,24,0,,,,,,,,,,,,,,,,,,,69.15366270003142,70.45622240001103,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
25,0,25,0,,,,,,,,,,,,,,,,,,,70.75388999999268,,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
26,0,26,0,,,,,,,,,,,,,,,,,,,72.35258609999437,73.65965039998991,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
27,0,27,0,,,,,,,,,,,,,,,,,,,73.95102480001515,75.25818310002796,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
28,0,28,0,,,,,,,,,,,,,,,,,,,75.55600849998882,,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
29,0,29,0,,,,,,,,,,,,,,,,,,,77.1540925000445,,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
30,0,30,0,,,,,,,,,,,,,,,,,,,78.75320890004514,80.06034440000076,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
31,0,31,0,,,,,,,,,,,,,,,,,,,80.35201070003677,81.65997860004427,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
32,0,32,0,,,,,,,,,,,,,,,,,,,81.95132779999403,83.25970300001791,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
33,0,33,0,,,,,,,,,,,,,,,,,,,83.55105780001031,84.85808850004105,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
34,0,34,0,,,,,,,,,,,,,,,,,,,85.15627710003173,,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
35,0,35,0,,,,,,,,,,,,,,,,,,,86.75599400000647,,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
36,0,36,0,,,,,,,,,,,,,,,,,,,88.35535210004309,,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
37,0,37,0,,,,,,,,,,,,,,,,,,,89.95495059998939,,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
38,0,38,0,,,,,,,,,,,,,,,,,,,91.55452240002342,,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
39,0,39,0,,,,,,,,,,,,,,,,,,,93.15215760003775,94.45748640003148,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
40,0,40,0,,,,,,,,,,,,,,,,,,,94.75495999999112,,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
41,0,41,0,,,,,,,,,,,,,,,,,,,96.3524150000303,,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
42,0,42,0,,,,,,,,,,,,,,,,,,,97.95287929999176,,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
43,0,43,0,,,,,,,,,,,,,,,,,,,99.55265870003495,100.86091610003496,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
44,0,44,0,,,,,,,,,,,,,,,,,,,101.15258630004246,102.4610961000435,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
45,0,45,0,,,,,,,,,,,,,,,,,,,102.75274700002046,104.06008090003161,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
46,0,46,0,,,,,,,,,,,,,,,,,,,104.35340449999785,105.65679350000573,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
47,0,47,0,,,,,,,,,,,,,,,,,,,105.95387450000271,,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
48,0,48,0,,,,,,,,,,,,,,,,,,,107.5516022000229,108.85751030000392,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
49,0,49,0,,,,,,,,,,,,,,,,,,,109.15496980003081,110.45334070001263,704870,001,2023-07-30_12h46.04.757,magic_trick,2023.1.3,163.0119388499949,
