trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,key_resp_2.started,text_3.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,text.started,key_resp_3.started,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,text_4.started,polygon_2.started,participant,session,date,expName,psychopyVersion,frameRate,
,,,,9.590814399998635,9.590814399998635,space,0.3141227999876719,None,,,,,,,,,,,,,,,,,,,,,,390242,001,2023-08-04_16h15.59.851,magic_trick,2023.1.3,160.51725076589724,
,,,,,,,,,10.058036999980686,10.058036999980686,10.058036999980686,10.058036999980686,10.058036999980686,10.058036999980686,10.058036999980686,10.058036999980686,10.058036999980686,10.058036999980686,10.058036999980686,space,0.014939300017431378,None,,,,,,,,390242,001,2023-08-04_16h15.59.851,magic_trick,2023.1.3,160.51725076589724,
,,,,,,,,,,,,,,,,,,,,,,,10.08230559999356,10.08230559999356,space,0.16872039998997934,None,,,390242,001,2023-08-04_16h15.59.851,magic_trick,2023.1.3,160.51725076589724,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.258156099996995,10.258156099996995,,,,,,,
