text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,text_3.started,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,participant,session,date,expName,psychopyVersion,frameRate,
7.748530400043819,7.748530400043819,space,5.2989498999668285,None,,,,,,,,,,,,771231,001,2023-08-06_15h32.33.912,magic_trick,2023.1.3,59.82031174429165,
,,,,,13.233690700028092,13.233690700028092,13.233690700028092,13.233690700028092,13.233690700028092,13.233690700028092,13.233690700028092,13.233690700028092,13.233690700028092,13.233690700028092,13.233690700028092,,,,,,,
