text_2.started,key_resp.started,key_resp.keys,key_resp.rt,key_resp.duration,text_3.started,key_resp_2.started,card_1.started,card_2.started,card_3.started,card_4.started,card_5.started,card_6.started,card_7.started,card_8.started,card_9.started,participant,session,date,expName,psychopyVersion,frameRate,
7.2963441999745555,7.2963441999745555,space,0.46699060004903004,None,,,,,,,,,,,,820405,001,2023-08-06_15h32.12.821,magic_trick,2023.1.3,59.98238916911692,
,,,,,7.961426299996674,7.961426299996674,7.961426299996674,7.961426299996674,7.961426299996674,7.961426299996674,7.961426299996674,7.961426299996674,7.961426299996674,7.961426299996674,7.961426299996674,,,,,,,
